date,state,vehicle_class,vehicle_category,vehicle_type,ev_sales_quantity
2022-01-01,"West Bengal","E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,43
2022-01-01,"West Bengal","EXCAVATOR (NT)",Others,Others,0
2022-01-01,"West Bengal","FORK LIFT",Others,Others,0
2022-01-01,"West Bengal","GOODS CARRIER",Others,Others,0
2022-01-01,"West Bengal",HARVESTER,Others,Others,0
2022-01-01,"West Bengal",HEARSES,Others,Others,0
2022-01-01,"West Bengal","LUXURY CAB",4-Wheelers,4W_Shared,3
2022-01-01,"West Bengal","MAXI CAB",Others,Others,0
2022-01-01,"West Bengal",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,342
2022-01-01,"West Bengal","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2022-01-01,"West Bengal","MOBILE CLINIC",Others,Others,0
2022-01-01,"West Bengal",MOPED,2-Wheelers,2W_Personal,0
2022-01-01,"West Bengal","MOTOR CAB",4-Wheelers,4W_Shared,0
2022-01-01,"West Bengal","MOTOR CAR",4-Wheelers,4W_Personal,51
2022-01-01,"West Bengal","MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,28
2022-01-01,"West Bengal","OMNI BUS",Bus,Bus,0
2022-01-01,"West Bengal","OMNI BUS (PRIVATE USE)",Bus,Bus,0
2022-01-01,"West Bengal","PRIVATE SERVICE VEHICLE (INDIVIDUAL USE)",Others,Others,0
2022-01-01,"West Bengal","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,9
2022-01-01,"West Bengal","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,30
2022-01-01,"West Bengal","TRACTOR (COMMERCIAL)",Others,Others,0
2022-01-01,"West Bengal","TRAILER (COMMERCIAL)",Others,Others,0
2022-01-01,"Andaman & Nicobar Island","GOODS CARRIER",Others,Others,0
2022-01-01,"Andaman & Nicobar Island","MAXI CAB",Others,Others,0
2022-01-01,"Andaman & Nicobar Island",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2022-01-01,"Andaman & Nicobar Island",MOPED,2-Wheelers,2W_Personal,0
2022-01-01,"Andaman & Nicobar Island","MOTOR CAR",4-Wheelers,4W_Personal,0
2022-01-01,"Andaman & Nicobar Island","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2022-01-01,"Andaman & Nicobar Island","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2023-01-01,"Andaman & Nicobar Island",AMBULANCE,Others,Others,0
2023-01-01,"Andaman & Nicobar Island","GOODS CARRIER",Others,Others,0
2023-01-01,"Andaman & Nicobar Island","MAXI CAB",Others,Others,0
2023-01-01,"Andaman & Nicobar Island",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2023-01-01,"Andaman & Nicobar Island","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2023-01-01,"Andaman & Nicobar Island",MOPED,2-Wheelers,2W_Personal,0
2023-01-01,"Andaman & Nicobar Island","MOTOR CAB",4-Wheelers,4W_Shared,0
2023-01-01,"Andaman & Nicobar Island","MOTOR CAR",4-Wheelers,4W_Personal,0
2023-01-01,"Andaman & Nicobar Island","OMNI BUS",Bus,Bus,0
2023-01-01,"Andaman & Nicobar Island","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2023-01-01,"Andaman & Nicobar Island","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2023-01-01,"Andhra Pradesh","ADAPTED VEHICLE",Others,Others,0
2023-01-01,"Andhra Pradesh","AGRICULTURAL TRACTOR",Others,Others,0
2023-01-01,"Andhra Pradesh",AMBULANCE,Others,Others,0
2023-01-01,"Andhra Pradesh","ARTICULATED VEHICLE",Others,Others,0
2023-01-01,"Andhra Pradesh",BUS,Bus,Bus,42
2023-01-01,"Andhra Pradesh","CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-01,"Andhra Pradesh","CRANE MOUNTED VEHICLE",Others,Others,0
2023-01-01,"Andhra Pradesh",DUMPER,Others,Others,0
2023-01-01,"Andhra Pradesh","EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2023-01-01,"Andhra Pradesh","E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,3
2023-01-01,"Andhra Pradesh","EXCAVATOR (COMMERCIAL)",Others,Others,0
2023-01-01,"Andhra Pradesh","FORK LIFT",Others,Others,0
2023-01-01,"Andhra Pradesh","GOODS CARRIER",Others,Others,54
2023-01-01,"Andhra Pradesh",HARVESTER,Others,Others,0
2023-01-01,"Andhra Pradesh","MAXI CAB",Others,Others,0
2023-01-01,"Andhra Pradesh",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,2420
2023-01-01,"Andhra Pradesh","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2023-01-01,"Andhra Pradesh","MOBILE CLINIC",Others,Others,0
2023-01-01,"Andhra Pradesh",MOPED,2-Wheelers,2W_Personal,16
2023-01-01,"Andhra Pradesh","MOTOR CAB",4-Wheelers,4W_Shared,1
2023-01-01,"Andhra Pradesh","MOTOR CAR",4-Wheelers,4W_Personal,120
2023-01-01,"Andhra Pradesh","MOTOR CYCLE/SCOOTER-USED FOR HIRE",2-Wheelers,2W_Shared,0
2023-01-01,"Andhra Pradesh","MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,244
2023-01-01,"Andhra Pradesh","OMNI BUS",Bus,Bus,0
2023-01-01,"Andhra Pradesh","OMNI BUS (PRIVATE USE)",Bus,Bus,0
2023-01-01,"Andhra Pradesh","PRIVATE SERVICE VEHICLE",Others,Others,0
2023-01-01,"Andhra Pradesh","ROAD ROLLER",Others,Others,0
2023-01-01,"Andhra Pradesh","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,1
2023-01-01,"Andhra Pradesh","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,28
2023-01-01,"Andhra Pradesh","TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-01,"Andhra Pradesh","VEHICLE FITTED WITH COMPRESSOR",Others,Others,0
2023-01-01,"Andhra Pradesh","VEHICLE FITTED WITH RIG",Others,Others,0
2023-01-01,"Arunachal Pradesh",AMBULANCE,Others,Others,0
2023-01-01,"Arunachal Pradesh",BUS,Bus,Bus,0
2023-01-01,"Arunachal Pradesh","CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-01,"Arunachal Pradesh","CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL)",Others,Others,0
2023-01-01,"Arunachal Pradesh",DUMPER,Others,Others,0
2023-01-01,"Arunachal Pradesh","GOODS CARRIER",Others,Others,0
2023-01-01,"Arunachal Pradesh","MAXI CAB",Others,Others,0
2023-01-01,"Arunachal Pradesh",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,0
2023-01-01,"Arunachal Pradesh","MOTOR CAB",4-Wheelers,4W_Shared,0
2023-01-01,"Arunachal Pradesh","MOTOR CAR",4-Wheelers,4W_Personal,0
2023-01-01,"Arunachal Pradesh","OMNI BUS (PRIVATE USE)",Bus,Bus,0
2023-01-01,"Arunachal Pradesh","PRIVATE SERVICE VEHICLE (INDIVIDUAL USE)",Others,Others,0
2023-01-01,"Arunachal Pradesh","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2023-01-01,"Arunachal Pradesh","TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-01,Assam,"AGRICULTURAL TRACTOR",Others,Others,0
2023-01-01,Assam,AMBULANCE,Others,Others,0
2023-01-01,Assam,"ARTICULATED VEHICLE",Others,Others,0
2023-01-01,Assam,BUS,Bus,Bus,0
2023-01-01,Assam,"CAMPER VAN / TRAILER",Others,Others,0
2023-01-01,Assam,"CASH VAN",Others,Others,0
2023-01-01,Assam,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-01,Assam,"CRANE MOUNTED VEHICLE",Others,Others,0
2023-01-01,Assam,DUMPER,Others,Others,0
2023-01-01,Assam,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,3216
2023-01-01,Assam,"E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,68
2023-01-01,Assam,"EXCAVATOR (NT)",Others,Others,0
2023-01-01,Assam,"GOODS CARRIER",Others,Others,0
2023-01-01,Assam,"MAXI CAB",Others,Others,0
2023-01-01,Assam,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,142
2023-01-01,Assam,"M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2023-01-01,Assam,"MOBILE CLINIC",Others,Others,0
2023-01-01,Assam,MOPED,2-Wheelers,2W_Personal,0
2023-01-01,Assam,"MOTOR CAB",4-Wheelers,4W_Shared,0
2023-01-01,Assam,"MOTOR CAR",4-Wheelers,4W_Personal,5
2023-01-01,Assam,"OMNI BUS (PRIVATE USE)",Bus,Bus,0
2023-01-01,Assam,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,7
2023-01-01,Assam,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,54
2023-01-01,Assam,"TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-01,Assam,"TRAILER (AGRICULTURAL)",Others,Others,0
2023-01-01,Assam,"TRAILER (COMMERCIAL)",Others,Others,0
2023-01-01,Assam,"VEHICLE FITTED WITH RIG",Others,Others,0
2023-01-01,Bihar,"AGRICULTURAL TRACTOR",Others,Others,0
2023-01-01,Bihar,AMBULANCE,Others,Others,0
2023-01-01,Bihar,"ARTICULATED VEHICLE",Others,Others,0
2023-01-01,Bihar,BUS,Bus,Bus,0
2023-01-01,Bihar,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-01,Bihar,DUMPER,Others,Others,0
2023-01-01,Bihar,"EARTH MOVING EQUIPMENT",Others,Others,0
2023-01-01,Bihar,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,3902
2023-01-01,Bihar,"E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,58
2023-01-01,Bihar,"GOODS CARRIER",Others,Others,0
2023-01-01,Bihar,HARVESTER,Others,Others,0
2023-01-01,Bihar,"MAXI CAB",Others,Others,0
2023-01-01,Bihar,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,972
2023-01-01,Bihar,"M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,1
2023-01-01,Bihar,MOPED,2-Wheelers,2W_Personal,14
2023-01-01,Bihar,"MOTOR CAB",4-Wheelers,4W_Shared,0
2023-01-01,Bihar,"MOTOR CAR",4-Wheelers,4W_Personal,19
2023-01-01,Bihar,"MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,0
2023-01-01,Bihar,"OMNI BUS",Bus,Bus,0
2023-01-01,Bihar,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,4
2023-01-01,Bihar,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,52
2023-01-01,Bihar,"TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-01,Bihar,"TRAILER (AGRICULTURAL)",Others,Others,0
2023-01-01,Bihar,"TRAILER (COMMERCIAL)",Others,Others,0
2023-01-01,Chhattisgarh,"ADAPTED VEHICLE",Others,Others,0
2023-01-01,Chhattisgarh,"AGRICULTURAL TRACTOR",Others,Others,0
2023-01-01,Chhattisgarh,AMBULANCE,Others,Others,0
2023-01-01,Chhattisgarh,"ARTICULATED VEHICLE",Others,Others,0
2023-01-01,Chhattisgarh,BUS,Bus,Bus,0
2023-01-01,Chhattisgarh,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-01,Chhattisgarh,"CRANE MOUNTED VEHICLE",Others,Others,0
2023-01-01,Chhattisgarh,DUMPER,Others,Others,0
2023-01-01,Chhattisgarh,"EARTH MOVING EQUIPMENT",Others,Others,0
2023-01-01,Chhattisgarh,"EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2023-01-01,Chhattisgarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,523
2023-01-01,Chhattisgarh,"E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,64
2023-01-01,Chhattisgarh,"EXCAVATOR (NT)",Others,Others,0
2023-01-01,Chhattisgarh,"FIRE TENDERS",Others,Others,0
2023-01-01,Chhattisgarh,"GOODS CARRIER",Others,Others,0
2023-01-01,Chhattisgarh,HARVESTER,Others,Others,0
2023-01-01,Chhattisgarh,"MAXI CAB",Others,Others,0
2023-01-01,Chhattisgarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,1759
2023-01-01,Chhattisgarh,MOPED,2-Wheelers,2W_Personal,164
2023-01-01,Chhattisgarh,"MOTOR CAB",4-Wheelers,4W_Shared,3
2023-01-01,Chhattisgarh,"MOTOR CAR",4-Wheelers,4W_Personal,53
2023-01-01,Chhattisgarh,"OMNI BUS (PRIVATE USE)",Bus,Bus,0
2023-01-01,Chhattisgarh,"PRIVATE SERVICE VEHICLE",Others,Others,0
2023-01-01,Chhattisgarh,"ROAD ROLLER",Others,Others,0
2023-01-01,Chhattisgarh,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,10
2023-01-01,Chhattisgarh,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,69
2023-01-01,Chhattisgarh,"TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-01,Chhattisgarh,"TRAILER (AGRICULTURAL)",Others,Others,0
2023-01-01,Chhattisgarh,"TRAILER (COMMERCIAL)",Others,Others,0
2023-01-01,Chhattisgarh,"VEHICLE FITTED WITH RIG",Others,Others,0
2023-01-01,Chandigarh,"ADAPTED VEHICLE",Others,Others,0
2023-01-01,Chandigarh,AMBULANCE,Others,Others,0
2023-01-01,Chandigarh,BUS,Bus,Bus,0
2023-01-01,Chandigarh,"EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2023-01-01,Chandigarh,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,181
2023-01-01,Chandigarh,"E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,39
2023-01-01,Chandigarh,"GOODS CARRIER",Others,Others,0
2023-01-01,Chandigarh,"MAXI CAB",Others,Others,0
2023-01-01,Chandigarh,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,172
2023-01-01,Chandigarh,MOPED,2-Wheelers,2W_Personal,0
2023-01-01,Chandigarh,"MOTOR CAB",4-Wheelers,4W_Shared,1
2023-01-01,Chandigarh,"MOTOR CAR",4-Wheelers,4W_Personal,49
2023-01-01,Chandigarh,"MOTOR CYCLE/SCOOTER-USED FOR HIRE",2-Wheelers,2W_Shared,0
2023-01-01,Chandigarh,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2023-01-01,Chandigarh,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,17
2023-01-01,"DNH and DD","AGRICULTURAL TRACTOR",Others,Others,0
2023-01-01,"DNH and DD",AMBULANCE,Others,Others,0
2023-01-01,"DNH and DD","ARTICULATED VEHICLE",Others,Others,0
2023-01-01,"DNH and DD",BUS,Bus,Bus,0
2023-01-01,"DNH and DD","CAMPER VAN / TRAILER (PRIVATE USE)",Others,Others,0
2023-01-01,"DNH and DD","CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-01,"DNH and DD",DUMPER,Others,Others,0
2023-01-01,"DNH and DD","FIRE FIGHTING VEHICLE",Others,Others,0
2023-01-01,"DNH and DD","GOODS CARRIER",Others,Others,0
2023-01-01,"DNH and DD","MAXI CAB",Others,Others,0
2023-01-01,"DNH and DD",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,8
2023-01-01,"DNH and DD","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2023-01-01,"DNH and DD",MOPED,2-Wheelers,2W_Personal,1
2023-01-01,"DNH and DD","MOTOR CAB",4-Wheelers,4W_Shared,0
2023-01-01,"DNH and DD","MOTOR CAR",4-Wheelers,4W_Personal,1
2023-01-01,"DNH and DD","MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,0
2023-01-01,"DNH and DD","OMNI BUS",Bus,Bus,0
2023-01-01,"DNH and DD","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,1
2023-01-01,"DNH and DD","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2023-01-01,"DNH and DD","THREE WHEELER (PERSONAL)",3-Wheelers,3W_Personal,0
2023-01-01,"DNH and DD","TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-01,"DNH and DD","TRAILER (COMMERCIAL)",Others,Others,0
2023-01-01,Delhi,"ADAPTED VEHICLE",Others,Others,0
2023-01-01,Delhi,AMBULANCE,Others,Others,0
2023-01-01,Delhi,BUS,Bus,Bus,5
2023-01-01,Delhi,"EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2023-01-01,Delhi,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1288
2023-01-01,Delhi,"E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,113
2023-01-01,Delhi,"GOODS CARRIER",Others,Others,5
2023-01-01,Delhi,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,3285
2023-01-01,Delhi,"M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2023-01-01,Delhi,MOPED,2-Wheelers,2W_Personal,0
2023-01-01,Delhi,"MOTOR CAB",4-Wheelers,4W_Shared,35
2023-01-01,Delhi,"MOTOR CAR",4-Wheelers,4W_Personal,296
2023-01-01,Delhi,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,519
2023-01-01,Delhi,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,30
2023-01-01,Goa,"ADAPTED VEHICLE",Others,Others,0
2023-01-01,Goa,"AGRICULTURAL TRACTOR",Others,Others,0
2023-01-01,Goa,AMBULANCE,Others,Others,0
2023-01-01,Goa,BUS,Bus,Bus,0
2023-01-01,Goa,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-01,Goa,"CRANE MOUNTED VEHICLE",Others,Others,0
2023-01-01,Goa,"EARTH MOVING EQUIPMENT",Others,Others,0
2023-01-01,Goa,"E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,2
2023-01-01,Goa,"GOODS CARRIER",Others,Others,1
2023-01-01,Goa,"MAXI CAB",Others,Others,0
2023-01-01,Goa,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,662
2023-01-01,Goa,MOPED,2-Wheelers,2W_Personal,0
2023-01-01,Goa,"MOTOR CAB",4-Wheelers,4W_Shared,0
2023-01-01,Goa,"MOTOR CAR",4-Wheelers,4W_Personal,44
2023-01-01,Goa,"MOTOR CYCLE/SCOOTER-SIDECAR(T)",Others,Others,0
2023-01-01,Goa,"MOTOR CYCLE/SCOOTER-USED FOR HIRE",2-Wheelers,2W_Shared,0
2023-01-01,Goa,"OMNI BUS",Bus,Bus,1
2023-01-01,Goa,"PRIVATE SERVICE VEHICLE",Others,Others,0
2023-01-01,Goa,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2023-01-01,Goa,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2023-01-01,Goa,"TRAILER (COMMERCIAL)",Others,Others,0
2023-01-01,Gujarat,"ADAPTED VEHICLE",Others,Others,1
2023-01-01,Gujarat,"AGRICULTURAL TRACTOR",Others,Others,0
2023-01-01,Gujarat,AMBULANCE,Others,Others,0
2023-01-01,Gujarat,"ANIMAL AMBULANCE",Others,Others,0
2023-01-01,Gujarat,BUS,Bus,Bus,30
2023-01-01,Gujarat,"CAMPER VAN / TRAILER (PRIVATE USE)",Others,Others,0
2023-01-01,Gujarat,"CASH VAN",Others,Others,0
2023-01-01,Gujarat,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-01,Gujarat,"CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL)",Others,Others,0
2023-01-01,Gujarat,"CRANE MOUNTED VEHICLE",Others,Others,0
2023-01-01,Gujarat,DUMPER,Others,Others,0
2023-01-01,Gujarat,"EARTH MOVING EQUIPMENT",Others,Others,0
2023-01-01,Gujarat,"EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2023-01-01,Gujarat,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,28
2023-01-01,Gujarat,"E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,19
2023-01-01,Gujarat,"EXCAVATOR (NT)",Others,Others,0
2023-01-01,Gujarat,"FIRE FIGHTING VEHICLE",Others,Others,0
2023-01-01,Gujarat,"FIRE TENDERS",Others,Others,0
2023-01-01,Gujarat,"FORK LIFT",Others,Others,0
2023-01-01,Gujarat,"GOODS CARRIER",Others,Others,0
2023-01-01,Gujarat,HARVESTER,Others,Others,0
2023-01-01,Gujarat,"MAXI CAB",Others,Others,0
2023-01-01,Gujarat,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,5501
2023-01-01,Gujarat,"M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2023-01-01,Gujarat,"MOBILE WORKSHOP",Others,Others,0
2023-01-01,Gujarat,MOPED,2-Wheelers,2W_Personal,368
2023-01-01,Gujarat,"MOTOR CAB",4-Wheelers,4W_Shared,4
2023-01-01,Gujarat,"MOTOR CAR",4-Wheelers,4W_Personal,208
2023-01-01,Gujarat,"MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,4
2023-01-01,Gujarat,"OMNI BUS",Bus,Bus,0
2023-01-01,Gujarat,"OMNI BUS (PRIVATE USE)",Bus,Bus,0
2023-01-01,Gujarat,"PRIVATE SERVICE VEHICLE (INDIVIDUAL USE)",Others,Others,0
2023-01-01,Gujarat,"ROAD ROLLER",Others,Others,0
2023-01-01,Gujarat,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,207
2023-01-01,Gujarat,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,17
2023-01-01,Gujarat,"TOWER WAGON",Others,Others,0
2023-01-01,Gujarat,"TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-01,Gujarat,TRACTOR-TROLLEY(COMMERCIAL),Others,Others,0
2023-01-01,Gujarat,"TRAILER (AGRICULTURAL)",Others,Others,0
2023-01-01,Gujarat,"TRAILER (COMMERCIAL)",Others,Others,0
2023-01-01,Gujarat,"VEHICLE FITTED WITH GENERATOR",Others,Others,0
2023-01-01,"Himachal Pradesh","AGRICULTURAL TRACTOR",Others,Others,0
2023-01-01,"Himachal Pradesh",AMBULANCE,Others,Others,0
2023-01-01,"Himachal Pradesh",BUS,Bus,Bus,0
2023-01-01,"Himachal Pradesh","CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-01,"Himachal Pradesh","CRANE MOUNTED VEHICLE",Others,Others,0
2023-01-01,"Himachal Pradesh","EARTH MOVING EQUIPMENT",Others,Others,0
2023-01-01,"Himachal Pradesh","EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2023-01-01,"Himachal Pradesh",E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,3
2023-01-01,"Himachal Pradesh","EXCAVATOR (NT)",Others,Others,0
2023-01-01,"Himachal Pradesh","GOODS CARRIER",Others,Others,0
2023-01-01,"Himachal Pradesh","MAXI CAB",Others,Others,0
2023-01-01,"Himachal Pradesh",M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,76
2023-01-01,"Himachal Pradesh","M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2023-01-01,"Himachal Pradesh","MOBILE CLINIC",Others,Others,0
2023-01-01,"Himachal Pradesh",MOPED,2-Wheelers,2W_Personal,0
2023-01-01,"Himachal Pradesh","MOTOR CAB",4-Wheelers,4W_Shared,0
2023-01-01,"Himachal Pradesh","MOTOR CAR",4-Wheelers,4W_Personal,5
2023-01-01,"Himachal Pradesh","MOTOR CYCLE/SCOOTER-USED FOR HIRE",2-Wheelers,2W_Shared,0
2023-01-01,"Himachal Pradesh","MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,2
2023-01-01,"Himachal Pradesh","OMNI BUS",Bus,Bus,0
2023-01-01,"Himachal Pradesh","PRIVATE SERVICE VEHICLE (INDIVIDUAL USE)",Others,Others,0
2023-01-01,"Himachal Pradesh","THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,0
2023-01-01,"Himachal Pradesh","THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,0
2023-01-01,Haryana,"ADAPTED VEHICLE",Others,Others,0
2023-01-01,Haryana,"AGRICULTURAL TRACTOR",Others,Others,0
2023-01-01,Haryana,AMBULANCE,Others,Others,0
2023-01-01,Haryana,"ARTICULATED VEHICLE",Others,Others,0
2023-01-01,Haryana,BUS,Bus,Bus,0
2023-01-01,Haryana,"CAMPER VAN / TRAILER",Others,Others,0
2023-01-01,Haryana,"CAMPER VAN / TRAILER (PRIVATE USE)",Others,Others,0
2023-01-01,Haryana,"CASH VAN",Others,Others,0
2023-01-01,Haryana,"CONSTRUCTION EQUIPMENT VEHICLE",Others,Others,0
2023-01-01,Haryana,"CRANE MOUNTED VEHICLE",Others,Others,0
2023-01-01,Haryana,"EARTH MOVING EQUIPMENT",Others,Others,0
2023-01-01,Haryana,"EDUCATIONAL INSTITUTION BUS",Bus,"Institution Bus",0
2023-01-01,Haryana,E-RICKSHAW(P),3-Wheelers,3W_Shared_LowSpeed,1108
2023-01-01,Haryana,"E-RICKSHAW WITH CART (G)",3-Wheelers,3W_Goods_LowSpeed,131
2023-01-01,Haryana,"FIRE FIGHTING VEHICLE",Others,Others,0
2023-01-01,Haryana,"FORK LIFT",Others,Others,0
2023-01-01,Haryana,"GOODS CARRIER",Others,Others,2
2023-01-01,Haryana,HARVESTER,Others,Others,0
2023-01-01,Haryana,"LUXURY CAB",4-Wheelers,4W_Shared,0
2023-01-01,Haryana,"MAXI CAB",Others,Others,0
2023-01-01,Haryana,M-CYCLE/SCOOTER,2-Wheelers,2W_Personal,693
2023-01-01,Haryana,"M-CYCLE/SCOOTER-WITH SIDE CAR",2-Wheelers,2W_Personal,0
2023-01-01,Haryana,"MOBILE CLINIC",Others,Others,0
2023-01-01,Haryana,MOPED,2-Wheelers,2W_Personal,5
2023-01-01,Haryana,"MOTOR CAB",4-Wheelers,4W_Shared,9
2023-01-01,Haryana,"MOTOR CAR",4-Wheelers,4W_Personal,132
2023-01-01,Haryana,"MOTOR CYCLE/SCOOTER-USED FOR HIRE",2-Wheelers,2W_Shared,0
2023-01-01,Haryana,"MOTORISED CYCLE (CC > 25CC)",2-Wheelers,2W_Personal,8
2023-01-01,Haryana,"THREE WHEELER (GOODS)",3-Wheelers,3W_Goods,29
2023-01-01,Haryana,"THREE WHEELER (PASSENGER)",3-Wheelers,3W_Shared,103
2023-01-01,Haryana,"TRACTOR (COMMERCIAL)",Others,Others,0
2023-01-01,Haryana,"TRAILER (COMMERCIAL)",Others,Others,0
2023-01-01,Jharkhand,"ADAPTED VEHICLE",Others,Others,0
2023-01-01,Jharkhand,AMBULANCE,Others,Others,0
2023-01-01,Jharkhand,BUS,Bus,Bus,0
2023-01-01,Jharkhand,"CAMPER VAN / TRAILER",Others,Others,0
2023-01-01,Jharkhand,"CONSTRUCTION EQUIPMENT VEHICLE (COMMERCIAL)",Others,Others,0
